chr	start	end	samples
scaffold-ma5	59073371	59073636	RVG11_RVG1_RVG4
scaffold-ma5	59317208	59317350	RVG11_RVG1_RVG4
scaffold-ma5	59336479	59336619	RVG11_RVG1
scaffold-ma5	59351037	59352023	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	59427636	59427927	RVG11_RVG1_RVG4
scaffold-ma5	59463769	59463906	RVG11_RVG1_RVG4
scaffold-ma5	59527061	59527596	RVG11_RVG1_RVG4
scaffold-ma5	59576393	59576688	RVG11_RVG1_RVG4
scaffold-ma5	59608467	59608995	RVG11_RVG1_RVG4
scaffold-ma5	59612663	59612939	RVG11_RVG1_RVG4
scaffold-ma5	59658592	59659560	RVG11_RVG1_RVG4_RVG4
scaffold-ma5	59909907	59910068	RVG11_RVG1_RVG4
scaffold-ma5	59962194	59962416	RVG11_RVG1_RVG4
scaffold-ma5	59985142	59985384	RVG11_RVG1_RVG4
scaffold-ma5	60021813	60022204	RVG11_RVG1_RVG4
scaffold-ma5	60083631	60083973	RVG11_RVG4
scaffold-ma5	60372040	60372562	RVG11_RVG1_RVG4
scaffold-ma5	60747493	60747767	RVG11_RVG1_RVG4
scaffold-ma5	60822129	60822450	RVG11_RVG1_RVG4
scaffold-ma5	60828081	60828509	RVG11_RVG1_RVG4
scaffold-ma5	60858983	60859379	RVG11_RVG1_RVG4
scaffold-ma5	60945693	60945893	RVG11_RVG1_RVG4
scaffold-ma5	60946746	60947184	RVG11_RVG1_RVG4
scaffold-ma5	61135896	61136297	RVG11_RVG1_RVG4
scaffold-ma5	61289576	61290251	RVG11_RVG1_RVG4
scaffold-ma5	61304729	61305304	RVG11_RVG1_RVG4
scaffold-ma5	61330528	61330802	RVG11_RVG1
scaffold-ma5	61339231	61339376	RVG11_RVG1
scaffold-ma5	61406800	61407664	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	61419368	61419628	RVG1_RVG4
scaffold-ma5	61427949	61428333	RVG11_RVG1_RVG4
scaffold-ma5	61428706	61428887	RVG11_RVG4
scaffold-ma5	61433912	61434279	RVG11_RVG1_RVG4
scaffold-ma5	61434485	61434699	RVG11_RVG1_RVG4
scaffold-ma5	61451156	61451925	RVG11_RVG1_RVG4
scaffold-ma5	61458821	61459435	RVG11_RVG1_RVG4
scaffold-ma5	61460053	61460292	RVG11_RVG1_RVG4
scaffold-ma5	61473371	61473596	RVG11_RVG1_RVG4
scaffold-ma5	61478989	61479343	RVG11_RVG1_RVG4
scaffold-ma5	61486237	61486470	RVG11_RVG1_RVG4
scaffold-ma5	61486779	61487053	RVG11_RVG1_RVG4
scaffold-ma5	61491019	61491337	RVG11_RVG1_RVG4
scaffold-ma5	61517138	61517292	RVG11_RVG4
scaffold-ma5	61517748	61517910	RVG11_RVG4
scaffold-ma5	61524401	61524604	RVG11_RVG4
scaffold-ma5	61526044	61526305	RVG11_RVG1_RVG4
scaffold-ma5	61530718	61530987	RVG1_RVG4
scaffold-ma5	61534146	61534494	RVG11_RVG1_RVG4
scaffold-ma5	61583288	61583768	RVG11_RVG1_RVG4
scaffold-ma5	61649285	61649604	RVG11_RVG1_RVG4
scaffold-ma5	61700468	61700590	RVG11_RVG1
scaffold-ma5	61701563	61701897	RVG11_RVG1_RVG4
scaffold-ma5	61733967	61734547	RVG11_RVG1_RVG4
scaffold-ma5	61754072	61754258	RVG1_RVG4
scaffold-ma5	61770120	61770746	RVG1_RVG4
scaffold-ma5	61834248	61834585	RVG11_RVG1_RVG4
scaffold-ma5	61906388	61906670	RVG11_RVG4
scaffold-ma5	61928442	61929244	RVG11_RVG1_RVG4
scaffold-ma5	61936979	61937325	RVG11_RVG1_RVG4
scaffold-ma5	61945857	61946472	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	61959372	61959657	RVG11_RVG4
scaffold-ma5	62574402	62574579	RVG11_RVG1_RVG4
scaffold-ma5	62648996	62649500	RVG11_RVG1_RVG4
scaffold-ma5	62670925	62671659	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	62674076	62674517	RVG11_RVG1_RVG4
scaffold-ma5	62834471	62834605	RVG11_RVG1_RVG4
scaffold-ma5	62862065	62862351	RVG11_RVG1_RVG4
scaffold-ma5	62869908	62870786	RVG11_RVG1_RVG4
scaffold-ma5	62933731	62934076	RVG11_RVG1_RVG4
scaffold-ma5	63112665	63112810	RVG11_RVG1
scaffold-ma5	63365829	63366115	RVG11_RVG4
scaffold-ma5	63369755	63369873	RVG11_RVG1
scaffold-ma5	63406994	63407371	RVG11_RVG1_RVG4
scaffold-ma5	63433115	63433504	RVG11_RVG4
scaffold-ma5	63433786	63434016	RVG11_RVG1_RVG4
scaffold-ma5	63508419	63509414	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	63619987	63620130	RVG11_RVG1
scaffold-ma5	63632215	63632978	RVG11_RVG1_RVG4
scaffold-ma5	63661801	63662181	RVG11_RVG1_RVG4
scaffold-ma5	63688137	63688804	RVG11_RVG1_RVG4
scaffold-ma5	63714283	63714582	RVG11_RVG1_RVG4
scaffold-ma5	63716144	63716414	RVG11_RVG1_RVG4
scaffold-ma5	63727552	63727675	RVG11_RVG1
scaffold-ma5	63743671	63743796	RVG11_RVG1
scaffold-ma5	63751622	63752210	RVG11_RVG1_RVG4
scaffold-ma5	63752316	63752811	RVG11_RVG11_RVG4
scaffold-ma5	63822179	63822924	RVG11_RVG1_RVG4
scaffold-ma5	63839016	63839190	RVG1_RVG4
scaffold-ma5	63844796	63845443	RVG11_RVG1_RVG4
scaffold-ma5	63850532	63850659	RVG11_RVG4
scaffold-ma5	63910555	63910985	RVG11_RVG1_RVG4
scaffold-ma5	63948951	63949264	RVG11_RVG1_RVG4
scaffold-ma5	63965833	63966473	RVG11_RVG1_RVG4
scaffold-ma5	63967415	63967852	RVG11_RVG1_RVG4
scaffold-ma5	64053400	64053539	RVG1_RVG4
scaffold-ma5	64172765	64173286	RVG11_RVG1_RVG4
scaffold-ma5	64250424	64250839	RVG11_RVG1_RVG4
scaffold-ma5	64338690	64338982	RVG11_RVG1
scaffold-ma5	64355692	64356159	RVG11_RVG1_RVG4
scaffold-ma5	64414648	64414801	RVG11_RVG1
scaffold-ma5	64469604	64469907	RVG11_RVG1_RVG4
scaffold-ma5	64473262	64473589	RVG11_RVG1_RVG4
scaffold-ma5	64473741	64473989	RVG11_RVG1
scaffold-ma5	64541594	64541727	RVG1_RVG4
scaffold-ma5	64734593	64734790	RVG11_RVG1_RVG4
scaffold-ma5	64737052	64737631	RVG11_RVG1_RVG4
scaffold-ma5	64789099	64789345	RVG11_RVG1_RVG4
scaffold-ma5	64793041	64793290	RVG11_RVG1_RVG4
scaffold-ma5	65010339	65010578	RVG11_RVG1_RVG4
scaffold-ma5	65073676	65074160	RVG11_RVG1_RVG4
scaffold-ma5	65402542	65402802	RVG11_RVG1_RVG4
scaffold-ma5	65485687	65486039	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	65542130	65543041	RVG11_RVG1_RVG4
scaffold-ma5	65564933	65565158	RVG11_RVG1_RVG4
scaffold-ma5	65613132	65613673	RVG11_RVG1_RVG1
scaffold-ma5	66022593	66022788	RVG11_RVG1_RVG4
scaffold-ma5	66414422	66414885	RVG11_RVG1_RVG4
scaffold-ma5	66628342	66629033	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	66992616	66992891	RVG11_RVG1_RVG4
scaffold-ma5	66997483	66997915	RVG11_RVG1_RVG4
scaffold-ma5	66998996	66999284	RVG11_RVG1_RVG4
scaffold-ma5	67045110	67045613	RVG11_RVG1_RVG4
scaffold-ma5	67046291	67046623	RVG1_RVG4
scaffold-ma5	67089939	67090304	RVG11_RVG4
scaffold-ma5	67111459	67111636	RVG11_RVG4
scaffold-ma5	67142026	67142449	RVG11_RVG1_RVG4
scaffold-ma5	67179504	67179690	RVG11_RVG1_RVG4
scaffold-ma5	67197666	67198058	RVG1_RVG4
scaffold-ma5	67200011	67200174	RVG11_RVG4
scaffold-ma5	67207971	67208172	RVG11_RVG1
scaffold-ma5	67215394	67215544	RVG11_RVG1_RVG4
scaffold-ma5	67216566	67216754	RVG11_RVG1_RVG4
scaffold-ma5	67220542	67220842	RVG11_RVG1_RVG4
scaffold-ma5	67258091	67258295	RVG11_RVG1_RVG4
scaffold-ma5	67259214	67259788	RVG11_RVG1_RVG4
scaffold-ma5	67273891	67274402	RVG11_RVG1_RVG4
scaffold-ma5	67293125	67293591	RVG11_RVG1_RVG4
scaffold-ma5	67294227	67294481	RVG11_RVG1_RVG4
scaffold-ma5	67308546	67308773	RVG1_RVG4
scaffold-ma5	67326064	67326453	RVG11_RVG1_RVG4
scaffold-ma5	67328343	67328633	RVG11_RVG1_RVG4
scaffold-ma5	67339241	67339467	RVG11_RVG1
scaffold-ma5	67339923	67340130	RVG11_RVG1_RVG4
scaffold-ma5	67361653	67361803	RVG1_RVG4
scaffold-ma5	67369525	67369732	RVG11_RVG1
scaffold-ma5	67406002	67406107	RVG11_RVG1
scaffold-ma5	67422949	67423092	RVG11_RVG1_RVG4
scaffold-ma5	67450866	67451034	RVG11_RVG4
scaffold-ma5	67457800	67458061	RVG11_RVG1_RVG4
scaffold-ma5	67464609	67465000	RVG11_RVG1_RVG4
scaffold-ma5	67485136	67485372	RVG11_RVG1
scaffold-ma5	67503992	67504212	RVG11_RVG1_RVG4
scaffold-ma5	67516226	67516384	RVG1_RVG4
scaffold-ma5	67531497	67531793	RVG11_RVG4
scaffold-ma5	67561963	67562107	RVG1_RVG4
scaffold-ma5	67572069	67572312	RVG11_RVG1_RVG4
scaffold-ma5	67575031	67575559	RVG11_RVG1_RVG4
scaffold-ma5	67576436	67576627	RVG11_RVG1_RVG4
scaffold-ma5	67591071	67591289	RVG11_RVG1_RVG4
scaffold-ma5	67633441	67634181	RVG11_RVG1_RVG4
scaffold-ma5	67642513	67642769	RVG11_RVG1_RVG4
scaffold-ma5	67663969	67664583	RVG11_RVG1_RVG4
scaffold-ma5	67678332	67678523	RVG11_RVG1
scaffold-ma5	67678714	67678905	RVG11_RVG1
scaffold-ma5	67686789	67686978	RVG11_RVG1
scaffold-ma5	67721766	67722523	RVG11_RVG11_RVG1_RVG1_RVG4
scaffold-ma5	67731447	67731589	RVG11_RVG1
scaffold-ma5	67741347	67741592	RVG1_RVG4
scaffold-ma5	67752138	67752672	RVG11_RVG1_RVG4
scaffold-ma5	67763107	67763305	RVG11_RVG1_RVG4
scaffold-ma5	67773424	67773573	RVG1_RVG4
scaffold-ma5	67820187	67821118	RVG11_RVG1_RVG1_RVG4_RVG4
scaffold-ma5	67831090	67831275	RVG11_RVG1_RVG4
scaffold-ma5	67841883	67842340	RVG11_RVG1_RVG4
scaffold-ma5	68075363	68075624	RVG1_RVG4
scaffold-ma5	68091503	68091789	RVG11_RVG1_RVG4
scaffold-ma5	68109162	68109687	RVG11_RVG1_RVG4
scaffold-ma5	68187265	68187511	RVG11_RVG1
scaffold-ma5	68195862	68196073	RVG11_RVG1_RVG4
scaffold-ma5	68202797	68203327	RVG11_RVG1_RVG4
scaffold-ma5	68256779	68256925	RVG11_RVG1
scaffold-ma5	68299774	68300089	RVG11_RVG1_RVG4
scaffold-ma5	68300879	68301034	RVG11_RVG1
scaffold-ma5	68333839	68334284	RVG11_RVG1_RVG4
scaffold-ma5	68370244	68370412	RVG11_RVG1_RVG4
scaffold-ma5	68427333	68427500	RVG11_RVG1_RVG4
scaffold-ma5	68623626	68623809	RVG11_RVG1_RVG4
scaffold-ma5	68624408	68624539	RVG11_RVG1
scaffold-ma5	68645975	68646126	RVG11_RVG1
scaffold-ma5	68703990	68704262	RVG11_RVG1
scaffold-ma5	68741685	68741935	RVG11_RVG4
scaffold-ma5	68747676	68747841	RVG11_RVG1_RVG4
scaffold-ma5	68748734	68749105	RVG11_RVG1
scaffold-ma5	68763139	68763374	RVG11_RVG1_RVG4
scaffold-ma5	68909855	68910032	RVG11_RVG1_RVG4
scaffold-ma5	68957886	68958084	RVG1_RVG4
scaffold-ma5	68980437	68980820	RVG11_RVG1_RVG4
scaffold-ma5	68982353	68982575	RVG1_RVG4
scaffold-ma5	69001081	69001471	RVG11_RVG1_RVG4
scaffold-ma5	69055799	69056138	RVG11_RVG1_RVG4
scaffold-ma5	69057536	69057669	RVG11_RVG4
scaffold-ma5	69291477	69291742	RVG11_RVG1_RVG4
scaffold-ma5	69293293	69293510	RVG1_RVG4
scaffold-ma5	69298227	69298505	RVG11_RVG1_RVG4
scaffold-ma5	69635193	69635646	RVG11_RVG1_RVG4
scaffold-ma5	69656270	69657026	RVG11_RVG1_RVG4
scaffold-ma5	69686387	69686937	RVG11_RVG1_RVG4
scaffold-ma5	69687152	69687328	RVG11_RVG1
scaffold-ma5	69788406	69788803	RVG11_RVG1_RVG4
scaffold-ma5	69794109	69794344	RVG11_RVG1
scaffold-ma5	69869377	69869600	RVG11_RVG1_RVG4
scaffold-ma5	69980174	69981004	RVG11_RVG11_RVG1_RVG1_RVG4
scaffold-ma5	70030709	70031120	RVG11_RVG1_RVG4
scaffold-ma5	70033437	70033599	RVG11_RVG4
scaffold-ma5	70046361	70046670	RVG11_RVG1_RVG4
scaffold-ma5	70048270	70048411	RVG1_RVG4
scaffold-ma5	70083013	70083359	RVG11_RVG1_RVG4
scaffold-ma5	70114604	70114872	RVG11_RVG1_RVG4
scaffold-ma5	70169371	70169762	RVG11_RVG1_RVG4
scaffold-ma5	70169910	70170253	RVG11_RVG1_RVG4
scaffold-ma5	70178219	70179022	RVG11_RVG1_RVG4
scaffold-ma5	70183084	70183507	RVG11_RVG1_RVG4
scaffold-ma5	70183879	70184113	RVG11_RVG1_RVG4
scaffold-ma5	70324096	70325274	RVG11_RVG11_RVG1_RVG1_RVG4
scaffold-ma5	70577555	70578057	RVG11_RVG1_RVG4
scaffold-ma5	70797576	70798274	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	70815458	70815705	RVG11_RVG1_RVG4
scaffold-ma5	70916688	70916911	RVG11_RVG4
scaffold-ma5	70941067	70941385	RVG11_RVG1_RVG4
scaffold-ma5	70964760	70965458	RVG11_RVG1_RVG4
scaffold-ma5	70984379	70984710	RVG11_RVG1_RVG4
scaffold-ma5	70999117	71000190	RVG11_RVG11_RVG1_RVG1_RVG4
scaffold-ma5	71059834	71060161	RVG11_RVG1_RVG4
scaffold-ma5	71718877	71719257	RVG11_RVG1_RVG4
scaffold-ma5	71726034	71726389	RVG11_RVG4
scaffold-ma5	71729212	71729342	RVG11_RVG1
scaffold-ma5	71748048	71748295	RVG11_RVG1_RVG4
scaffold-ma5	71769698	71769903	RVG11_RVG4
scaffold-ma5	71792314	71792750	RVG11_RVG1_RVG4
scaffold-ma5	71804868	71805243	RVG11_RVG1_RVG4
scaffold-ma5	71870889	71871324	RVG11_RVG1_RVG4
scaffold-ma5	71871621	71871984	RVG11_RVG1_RVG4
scaffold-ma5	71876633	71876949	RVG11_RVG1_RVG4
scaffold-ma5	71933862	71934402	RVG11_RVG1_RVG4
scaffold-ma5	71954710	71954843	RVG11_RVG4
scaffold-ma5	71957563	71957692	RVG1_RVG4
scaffold-ma5	71964372	71965045	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	71980794	71981126	RVG11_RVG1_RVG4
scaffold-ma5	71988207	71988799	RVG11_RVG1_RVG4
scaffold-ma5	71988976	71989308	RVG11_RVG1_RVG4
scaffold-ma5	72027152	72027286	RVG11_RVG1
scaffold-ma5	72165231	72165621	RVG11_RVG1_RVG4
scaffold-ma5	72194663	72195376	RVG11_RVG1_RVG4
scaffold-ma5	72220995	72221255	RVG11_RVG1_RVG4
scaffold-ma5	72303106	72303239	RVG11_RVG1
scaffold-ma5	72309510	72310019	RVG11_RVG1_RVG4
scaffold-ma5	72354402	72354788	RVG11_RVG1_RVG4
scaffold-ma5	72681668	72681916	RVG11_RVG1_RVG4
scaffold-ma5	72682524	72682628	RVG11_RVG1
scaffold-ma5	72774266	72774513	RVG11_RVG1_RVG4
scaffold-ma5	72935093	72935331	RVG11_RVG1_RVG4
scaffold-ma5	72946993	72947247	RVG11_RVG1_RVG4
scaffold-ma5	73002361	73002590	RVG11_RVG1_RVG4
scaffold-ma5	73004136	73004301	RVG11_RVG4
scaffold-ma5	73069939	73070317	RVG11_RVG4
scaffold-ma5	73459318	73459453	RVG11_RVG1_RVG4
scaffold-ma5	73490723	73490989	RVG11_RVG1_RVG4
scaffold-ma5	73649496	73649699	RVG11_RVG1
scaffold-ma5	73654845	73655070	RVG11_RVG1
scaffold-ma5	73687526	73687734	RVG1_RVG4
scaffold-ma5	74457835	74458028	RVG11_RVG1_RVG4
scaffold-ma5	74458701	74458797	RVG11_RVG1
scaffold-ma5	74808324	74809000	RVG11_RVG1_RVG4
scaffold-ma5	74822075	74822267	RVG11_RVG1_RVG4
scaffold-ma5	75046681	75047168	RVG11_RVG4
scaffold-ma5	75069497	75069966	RVG11_RVG1_RVG4
scaffold-ma5	75079780	75080049	RVG11_RVG1
scaffold-ma5	75141894	75142152	RVG11_RVG1_RVG4
scaffold-ma5	75231452	75231838	RVG11_RVG1_RVG4
scaffold-ma5	75371006	75371154	RVG11_RVG1_RVG4
scaffold-ma5	75422059	75422283	RVG11_RVG4
scaffold-ma5	75508212	75508724	RVG11_RVG1_RVG4
scaffold-ma5	75606613	75606947	RVG11_RVG1_RVG4
scaffold-ma5	75632248	75632543	RVG11_RVG1_RVG4
scaffold-ma5	75651096	75651741	RVG11_RVG1_RVG4
scaffold-ma5	75734367	75734556	RVG11_RVG1_RVG4
scaffold-ma5	75737042	75737189	RVG11_RVG1_RVG4
scaffold-ma5	75801534	75802019	RVG11_RVG1_RVG4
scaffold-ma5	75802110	75802418	RVG11_RVG1_RVG4
scaffold-ma5	75802693	75802995	RVG11_RVG1_RVG4
scaffold-ma5	75938847	75939087	RVG11_RVG1_RVG4
scaffold-ma5	75940584	75941370	RVG11_RVG1_RVG4
scaffold-ma5	75958827	75959092	RVG1_RVG4
scaffold-ma5	75986100	75986490	RVG11_RVG1_RVG4
scaffold-ma5	75999397	75999666	RVG11_RVG1_RVG4
scaffold-ma5	75999856	76000288	RVG11_RVG1_RVG4
scaffold-ma5	76004541	76005163	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	76031077	76031775	RVG11_RVG1_RVG4
scaffold-ma5	76055026	76055287	RVG11_RVG1_RVG4
scaffold-ma5	76056579	76056770	RVG11_RVG1_RVG4
scaffold-ma5	76086761	76087432	RVG11_RVG1_RVG4
scaffold-ma5	76093887	76094167	RVG11_RVG1_RVG4
scaffold-ma5	76096133	76096479	RVG11_RVG4
scaffold-ma5	76110171	76110370	RVG11_RVG4
scaffold-ma5	76118815	76119058	RVG11_RVG1
scaffold-ma5	76151397	76151608	RVG1_RVG4
scaffold-ma5	76152090	76152241	RVG11_RVG4
scaffold-ma5	76155920	76156160	RVG11_RVG4
scaffold-ma5	76164509	76164699	RVG1_RVG4
scaffold-ma5	76181723	76182141	RVG11_RVG1_RVG4
scaffold-ma5	76193391	76193546	RVG1_RVG4
scaffold-ma5	76211815	76211944	RVG11_RVG1
scaffold-ma5	76232040	76233057	RVG11_RVG1_RVG4
scaffold-ma5	76241857	76242054	RVG11_RVG4
scaffold-ma5	76245864	76246177	RVG11_RVG1_RVG4
scaffold-ma5	76282526	76282828	RVG11_RVG1_RVG4
scaffold-ma5	76332044	76332232	RVG1_RVG4
scaffold-ma5	76476549	76476754	RVG11_RVG1_RVG4
scaffold-ma5	76481890	76482160	RVG11_RVG1_RVG4
scaffold-ma5	76492162	76492738	RVG11_RVG1_RVG4
scaffold-ma5	76494365	76494504	RVG1_RVG4
scaffold-ma5	76695697	76695832	RVG1_RVG4
scaffold-ma5	76720148	76720271	RVG11_RVG1
scaffold-ma5	76884685	76884942	RVG11_RVG1_RVG4
scaffold-ma5	76891909	76892157	RVG11_RVG1_RVG4
scaffold-ma5	76899279	76899432	RVG11_RVG4
scaffold-ma5	76904917	76905203	RVG11_RVG1_RVG4
scaffold-ma5	76916189	76916442	RVG1_RVG4
scaffold-ma5	76964599	76964988	RVG1_RVG4
scaffold-ma5	76967281	76967595	RVG1_RVG4
scaffold-ma5	76991007	76991132	RVG1_RVG4
scaffold-ma5	76994500	76994793	RVG11_RVG4
scaffold-ma5	77014935	77015382	RVG11_RVG1_RVG4
scaffold-ma5	77015864	77016018	RVG11_RVG1
scaffold-ma5	77020142	77020490	RVG11_RVG1_RVG4
scaffold-ma5	77046239	77046497	RVG11_RVG1_RVG4
scaffold-ma5	77057614	77058296	RVG11_RVG1_RVG4
scaffold-ma5	77068022	77068213	RVG11_RVG1_RVG4
scaffold-ma5	77074385	77075007	RVG11_RVG1_RVG4
scaffold-ma5	77080507	77080850	RVG11_RVG1_RVG4
scaffold-ma5	77086048	77086393	RVG11_RVG4
scaffold-ma5	77089419	77089591	RVG11_RVG1
scaffold-ma5	77092769	77093171	RVG11_RVG1_RVG4
scaffold-ma5	77104976	77105596	RVG11_RVG1_RVG4
scaffold-ma5	77119971	77120213	RVG11_RVG4
scaffold-ma5	77131618	77131840	RVG11_RVG1_RVG4
scaffold-ma5	77138330	77138691	RVG11_RVG1_RVG4
scaffold-ma5	77146025	77146285	RVG11_RVG4
scaffold-ma5	77177054	77177283	RVG11_RVG1_RVG4
scaffold-ma5	77183545	77183919	RVG11_RVG4
scaffold-ma5	77232498	77232786	RVG11_RVG4
scaffold-ma5	77232911	77233432	RVG11_RVG1_RVG4
scaffold-ma5	77294770	77294903	RVG1_RVG4
scaffold-ma5	77299661	77300226	RVG11_RVG1_RVG4
scaffold-ma5	77305562	77305720	RVG11_RVG1
scaffold-ma5	77348601	77348948	RVG11_RVG1_RVG4
scaffold-ma5	77365147	77365560	RVG11_RVG1_RVG4
scaffold-ma5	77372112	77372347	RVG1_RVG4
scaffold-ma5	77388830	77389249	RVG11_RVG1_RVG4
scaffold-ma5	77419981	77420122	RVG11_RVG1
scaffold-ma5	77466036	77466350	RVG11_RVG1_RVG4
scaffold-ma5	77514652	77515244	RVG11_RVG1_RVG4
scaffold-ma5	77556608	77556913	RVG1_RVG4
scaffold-ma5	77557247	77557418	RVG1_RVG4
scaffold-ma5	77566850	77567494	RVG11_RVG1_RVG4
scaffold-ma5	77860326	77860625	RVG1_RVG4
scaffold-ma5	77860870	77861204	RVG11_RVG1_RVG4
scaffold-ma5	77861756	77861956	RVG11_RVG1_RVG4
scaffold-ma5	77862077	77862906	RVG11_RVG1_RVG4_RVG4
scaffold-ma5	78105756	78106235	RVG11_RVG1_RVG4
scaffold-ma5	78116327	78117124	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	78275393	78275752	RVG11_RVG1_RVG4
scaffold-ma5	78395039	78395143	RVG11_RVG1
scaffold-ma5	78418530	78419053	RVG11_RVG1_RVG4
scaffold-ma5	78446558	78447210	RVG11_RVG1_RVG4
scaffold-ma5	78456059	78456191	RVG11_RVG1
scaffold-ma5	78483545	78483951	RVG11_RVG1_RVG4
scaffold-ma5	78490486	78490732	RVG11_RVG1_RVG4
scaffold-ma5	78493129	78493584	RVG11_RVG1_RVG4
scaffold-ma5	78534868	78535214	RVG11_RVG1_RVG4
scaffold-ma5	78540153	78540387	RVG11_RVG4
scaffold-ma5	78585964	78586452	RVG11_RVG1_RVG4
scaffold-ma5	78594191	78594444	RVG11_RVG1_RVG4
scaffold-ma5	78607642	78608957	RVG11_RVG1_RVG1_RVG4_RVG4
scaffold-ma5	78644555	78644805	RVG11_RVG1
scaffold-ma5	78668257	78668782	RVG11_RVG1_RVG4
scaffold-ma5	78892985	78893292	RVG11_RVG1_RVG4
scaffold-ma5	79327651	79328376	RVG11_RVG1_RVG4
scaffold-ma5	79335833	79336316	RVG11_RVG1_RVG4
scaffold-ma5	79513401	79513851	RVG11_RVG1_RVG4
scaffold-ma5	79568230	79568537	RVG11_RVG1_RVG4
scaffold-ma5	79670164	79670284	RVG11_RVG1
scaffold-ma5	79732476	79732647	RVG11_RVG1_RVG4
scaffold-ma5	80380920	80381091	RVG1_RVG4
scaffold-ma5	80437054	80437285	RVG11_RVG1_RVG4
scaffold-ma5	80441757	80442152	RVG11_RVG1_RVG4
scaffold-ma5	80462082	80462328	RVG11_RVG1
scaffold-ma5	80508771	80509001	RVG11_RVG1
scaffold-ma5	80575813	80576089	RVG11_RVG4
scaffold-ma5	80583249	80583622	RVG11_RVG4
scaffold-ma5	80645706	80646378	RVG11_RVG1_RVG4
scaffold-ma5	80669648	80669877	RVG11_RVG1_RVG4
scaffold-ma5	80984990	80985232	RVG11_RVG1_RVG4
scaffold-ma5	81363166	81363425	RVG11_RVG1_RVG4
scaffold-ma5	81415605	81415852	RVG11_RVG1_RVG4
scaffold-ma5	81417828	81418428	RVG11_RVG1_RVG4
scaffold-ma5	81419390	81419526	RVG11_RVG1_RVG4
scaffold-ma5	81423389	81423584	RVG11_RVG4
scaffold-ma5	81448439	81448873	RVG11_RVG1_RVG4
scaffold-ma5	81456317	81456534	RVG11_RVG1_RVG4
scaffold-ma5	81519509	81519826	RVG11_RVG1_RVG4
scaffold-ma5	81520229	81520445	RVG11_RVG1_RVG4
scaffold-ma5	81601519	81601900	RVG11_RVG1_RVG4
scaffold-ma5	81643536	81643818	RVG11_RVG1_RVG4
scaffold-ma5	81644709	81645294	RVG11_RVG1_RVG4
scaffold-ma5	81672180	81672374	RVG11_RVG1_RVG4
scaffold-ma5	81677956	81678247	RVG11_RVG1_RVG4
scaffold-ma5	82046889	82047162	RVG11_RVG1_RVG4
scaffold-ma5	82093265	82093411	RVG11_RVG1
scaffold-ma5	82138810	82139148	RVG11_RVG1_RVG4
scaffold-ma5	82139792	82140139	RVG11_RVG1_RVG4
scaffold-ma5	82185532	82185738	RVG11_RVG4
scaffold-ma5	82286293	82286878	RVG11_RVG1_RVG4
scaffold-ma5	82302307	82303046	RVG11_RVG1_RVG4
scaffold-ma5	82303417	82303728	RVG11_RVG1_RVG4
scaffold-ma5	82313729	82313947	RVG11_RVG1
scaffold-ma5	82378493	82378665	RVG11_RVG1
scaffold-ma5	82768369	82768558	RVG11_RVG4
scaffold-ma5	82865470	82865812	RVG11_RVG4
scaffold-ma5	82877021	82877517	RVG11_RVG1_RVG4
scaffold-ma5	82897074	82897292	RVG11_RVG1
scaffold-ma5	82938158	82938624	RVG11_RVG1_RVG1_RVG4
scaffold-ma5	82984922	82985091	RVG11_RVG1_RVG4
scaffold-ma5	83020594	83020774	RVG11_RVG1_RVG4
scaffold-ma5	83022551	83022796	RVG11_RVG4
scaffold-ma5	83027027	83027348	RVG11_RVG1_RVG4
scaffold-ma5	83070201	83071993	RVG11_RVG11_RVG1_RVG1_RVG1_RVG4_RVG4
scaffold-ma5	83072877	83073102	RVG11_RVG1_RVG4
scaffold-ma5	83076386	83076630	RVG11_RVG1_RVG4
scaffold-ma5	83108436	83108700	RVG11_RVG1_RVG4
scaffold-ma5	83357497	83358025	RVG11_RVG4
scaffold-ma5	83402515	83402972	RVG11_RVG1_RVG4
scaffold-ma5	83406756	83407059	RVG11_RVG1_RVG4
scaffold-ma5	83479216	83479871	RVG11_RVG11_RVG1_RVG4
scaffold-ma5	83489661	83489949	RVG1_RVG4
scaffold-ma5	83513678	83514183	RVG11_RVG1_RVG4
scaffold-ma5	83519289	83519613	RVG11_RVG1_RVG4
scaffold-ma5	83525488	83525760	RVG11_RVG1_RVG4
scaffold-ma5	83625514	83625857	RVG11_RVG1_RVG4
scaffold-ma5	83634259	83634658	RVG11_RVG1_RVG4
scaffold-ma5	83697374	83697666	RVG11_RVG1_RVG4
scaffold-ma5	83781200	83782033	RVG11_RVG1_RVG4
scaffold-ma5	83820161	83820547	RVG11_RVG1_RVG4
scaffold-ma5	83821112	83821255	RVG1_RVG4
